TempleName,LordGod,Area,Address,lat,long
鎮平宮,五年千歲,雲林縣,雲林縣元長鄉下寮村一鄰埔墘路五號,23.6203265,120.3225028
包千宮,包府千歲,雲林縣,雲林縣元長鄉溪底後湖村八鄰,23.690113,120.314418
包青府,包府千歲,雲林縣,雲林縣元長鄉元北路長北村三四之一號,23.6535467,120.3145313
聖奉宮,蘇府千歲,雲林縣,雲林縣元長鄉南火五塊村路四之六號,23.6546971,120.2792143
萬善公祠,萬善公,雲林縣,雲林縣林內鄉大同路九芎村二二鄰一五之一號,23.7402187,120.6017579
福興宮,福德正神,雲林縣,雲林縣虎尾鎮林森路一段103巷21號,23.7115231,120.434948
帥興宮,中壇元帥,雲林縣,雲林縣虎尾鎮清雲路興中里280號,23.72514,120.434533
后儀宮,天上聖母,雲林縣,雲林縣二崙鄉永定路永定村7鄰353號,23.7967279,120.4165865
大眾祠,百姓公,雲林縣,雲林縣斗南鎮小東段877號,23.6900625,120.4800826
興國宮,觀世音菩薩,雲林縣,雲林縣斗南鎮興國路舊社里四0號,23.668315,120.480067
富安宮,五府千歲,雲林縣,雲林縣四湖鄉民權路溪底村一號,23.65447,120.270424
安平宮,天上聖母,雲林縣,雲林縣二崙鄉安平路港後村三三號,23.8041926,120.394448
福德爺宮,福德正神,雲林縣,雲林縣虎尾鎮下南延平里一四之六號,23.6834514,120.408001
天聖府,聖仁保生大帝,雲林縣,雲林縣土庫鎮後埔里雙人厝二三號,23.697566,120.370792
龍台宮,玄天上帝,雲林縣,雲林縣口湖鄉三民路1之1號,23.5753306,120.1477994
護安宮,觀世音菩薩,雲林縣,雲林縣斗南鎮林子里國宅一0九號,23.65138,120.484399
慈海宮,觀音佛祖,雲林縣,雲林縣臺西鄉海口村399巷35-1號,23.7001112,120.1898139
順安宮,,雲林縣,雲林縣臺西鄉山寮村11鄰下81號,23.6997812,120.2096133
和天宮,天上聖母,雲林縣,雲林縣四湖鄉廣溝村九七號,23.6400868,120.1546598
海天府,池府千歲,雲林縣,雲林縣臺西鄉民族路海南村12-6號,23.6973714,120.1975086
聖母宮,六房天上聖母,雲林縣,雲林縣虎尾鎮頂溪里路87之2號,23.7387495,120.460963
妙宗寺,西天佛祖,雲林縣,雲林縣虎尾鎮民族路60號,23.711937,120.439585
代安宮,朱府千歲,雲林縣,雲林縣土庫鎮西平里山仔腳,23.669483,120.3492594
崇德寺,,雲林縣,雲林縣虎尾鎮三合里大松腳棋杆厝,23.6910993,120.4040725
建順宮,張吳二位媽祖,雲林縣,雲林縣斗南鎮建國一路二七六號,23.6827298,120.473564
照天宮,池府千歲,雲林縣,雲林縣斗南鎮南勢新南里三五－一號,23.644108,120.502079
普賢寺,釋迦牟尼佛,雲林縣,雲林縣斗南鎮西伯里路一五七之二八號,23.683727,120.434933
崁頭厝振興宮,玄天上帝,雲林縣,雲林縣古坑鄉光昌路永昌村158號,23.6266182,120.5519942
吉祥宮,南無觀世音菩薩,雲林縣,雲林縣古坑鄉桂林村71號之8,23.613065,120.606642
建台宮,開台尊王,雲林縣,雲林縣二崙鄉太平路港後村九鄰九一之一二號,23.8146184,120.3863294
彌陀精舍,釋迦牟尼佛,雲林縣,雲林縣二崙鄉興義路大義村7號,23.7832466,120.4000847
慈聖宮天德堂,無極五母,雲林縣,雲林縣莿桐鄉埤寮麻園村一五號,23.758212,120.538861
仁和宮,謝府元帥,雲林縣,雲林縣莿桐鄉新庄六合村四四號,23.769095,120.55701
順天宮,蘇府千歲,雲林縣,雲林縣褒忠鄉中民村大部45之1號,23.7026061,120.3210801
太興宮,,雲林縣,雲林縣斗南鎮田頭里田頭156號,23.7028516,120.4882518
保安宮,保生大帝,雲林縣,雲林縣斗南鎮成功東明里路三七之一號,23.6740069,120.5035079
鎮海宮,,雲林縣,雲林縣臺西鄉中山路海口村4鄰299巷34之16號,23.6986998,120.203147
美山佛寺,觀世音菩薩,雲林縣,雲林縣四湖鄉美山街湖西村160號,23.6354938,120.2248501
寒林寺,地藏王菩薩,雲林縣,雲林縣斗南鎮中正路北銘里1號,23.678128,120.4803893
聖平宮,天上聖母,雲林縣,雲林縣北港鎮後溝里四鄰路七四號,23.5860785,120.3240748
聖修宮,關聖帝君,雲林縣,雲林縣口湖鄉台興路280之1號,23.5615367,120.1422404
保安宮,關聖帝君,雲林縣,雲林縣四湖鄉保長湖湖西村120號,23.644417,120.226892
侯興宮,,雲林縣,雲林縣臺西鄉溪頂村尚德段1222號,23.6820668,120.190171
興安代天府,五府千歲,雲林縣,雲林縣口湖鄉民生路79巷28號,23.6158225,120.1670249
太子宮,陶兵太子,雲林縣,雲林縣口湖鄉文昌路27號,23.583257,120.1855042
調天府,李府千歲,雲林縣,雲林縣口湖鄉復興路144號,23.5484662,120.1902068
興安宮,林李莫府千歲,雲林縣,雲林縣臺西鄉萬興和豐村路19號,23.7243262,120.2123558
萬安宮,萬教帝君,雲林縣,雲林縣臺西鄉信義路和豐村70號,23.7241789,120.2115837
玉旨靖雲宮,陳靖姑娘娘,雲林縣,雲林縣大埤鄉大埤路嘉興村一鄰三九七號,23.648469,120.438669
廣濟寺,觀音佛祖,雲林縣,雲林縣褒忠鄉太湖路埔姜村13鄰43號,23.7047979,120.3086317
七星宮,七娘媽,雲林縣,雲林縣水林鄉後埔21號,23.5514402,120.2368366
都玄天宮,玄天上帝,雲林縣,雲林縣水林鄉海埔67之1號,23.5624238,120.2541774
大屯子福德宮,福德正神,雲林縣,雲林縣虎尾鎮西屯里一0鄰333之9號,23.704642,120.38337
少林宮,蔡府元帥,雲林縣,雲林縣土庫鎮崙內里二六之一號,23.688905,120.349746
振興宮,瑤池金母,雲林縣,雲林縣土庫鎮秀潭奮起里一六六號,23.6567751,120.3495773
湳子萬善堂,萬善爺,雲林縣,雲林縣虎尾鎮下南延平里五鄰一四之二二號側,23.6822003,120.4065613
正義公廟,正義公,雲林縣,雲林縣水林鄉蕃東40號,23.5432089,120.2270757
開復廟,延平郡王,雲林縣,雲林縣林內鄉成功路林南村四八號,23.7559543,120.6154572
鎮安宮,神農大帝,雲林縣,雲林縣林內鄉中央路九芎村一六0號,23.743374,120.60491
龍德寺,觀音大士,雲林縣,雲林縣林內鄉永昌烏麻村一六0號,23.7553385,120.5926517
萬善祠,地藏王菩薩萬善爺,雲林縣,雲林縣口湖鄉台子村126號,23.5458636,120.1523226
德化堂,關聖帝君,雲林縣,雲林縣斗南鎮中山路南昌里七六巷一五號,23.6736527,120.4801795
長源宮,隨駕王爺玄天上帝,雲林縣,雲林縣林內鄉烏塗村長源路三之七號,23.7540298,120.594223
震天宮,北極玄天上帝,雲林縣,雲林縣西螺鎮鹿場里83-1號,23.7499256,120.4755408
啟興宮,池王爺,雲林縣,雲林縣西螺鎮建興路福興里三三六號,23.8029432,120.4592219
天衡宮,玉皇大天尊無極瑤池金母,雲林縣,雲林縣崙背鄉民權路東明村八號,23.761983,120.357456
華陽府,丁府八千歲,雲林縣,雲林縣臺西鄉光華村路100-1號,23.695486,120.210085
玄武宮,玄天上帝,雲林縣,雲林縣古坑鄉麻園村中洲36號之16,23.6279409,120.5127511
聖安壇,九天玄女,雲林縣,雲林縣元長鄉後湖村七鄰路三四號,23.68861,120.3161787
古安宮,九天玄女,雲林縣,雲林縣元長鄉安務山內村路7號,23.672436,120.3114389
賜福宮,天上聖母,雲林縣,雲林縣二崙鄉田尾村九二號,23.7556422,120.4157662
福德廟,福德正神,雲林縣,雲林縣土庫鎮成功路越港里二九號,23.6765974,120.3935572
合安宮,林府千歲,雲林縣,雲林縣虎尾鎮三合里八鄰吳厝三號,23.6987831,120.404379
順安府,,雲林縣,雲林縣臺西鄉復興和豐村路2號,23.7377373,120.1977251
景陽宮,康趙溫元帥,雲林縣,雲林縣水林鄉松東路24號,23.5203478,120.2313476
烈悌宮,春姑婆旋伯公,雲林縣,雲林縣水林鄉大山125號,23.5571543,120.2204044
佑真府,五府千歲,雲林縣,雲林縣水林鄉顏厝寮43之1號,23.572815,120.255241
真武殿,玄天上帝,雲林縣,雲林縣北港鎮溝皂里四鄰一六0之二號,23.6118402,120.2913448
無極玉宸宮,無極老母娘娘,雲林縣,雲林縣土庫鎮頂寮崙內里五六之十一號,23.693101,120.345633
泰安寺,清水祖師,雲林縣,雲林縣虎尾鎮頂南穎川里116號,23.6913671,120.4208165
姚正宮,姚府千歲,雲林縣,雲林縣虎尾鎮下溪里三塊厝7鄰7之1號,23.717866,120.4736589
龍善堂,觀世音菩薩,雲林縣,雲林縣虎尾鎮新興路公安里九四號,23.7108728,120.4338301
福德宮,福德正神,雲林縣,雲林縣莿桐鄉義和村店鳥庄二五號,23.7595685,120.4874208
和興宮,天上聖母,雲林縣,雲林縣莿桐鄉興中興貴村路三五號,23.761037,120.50247
禪和宮,三山國王,雲林縣,雲林縣二崙鄉公館庄西村路一五之一號,23.7987071,120.3635919
永興宮,玄天上帝,雲林縣,雲林縣虎尾鎮廉使里1577號,23.7223914,120.4186081
廣雲宮,張李莫府千歲,雲林縣,雲林縣虎尾鎮下南延平里五五之一號,23.68228,120.41399
妙宗寺,,雲林縣,雲林縣虎尾鎮民族路東仁里60號,23.711937,120.439585
北興宮,北極玄天上帝,雲林縣,雲林縣虎尾鎮興中里一五鄰225號,23.72898,120.428706
聖德堂,關聖帝君,雲林縣,雲林縣斗南鎮小東里小東242之2號,23.691559,120.467035
進興宮,玄天上帝,雲林縣,雲林縣斗南鎮阿丹里崙仔七六號之二,23.6529119,120.4937439
龍安宮,觀音佛祖,雲林縣,雲林縣褒忠鄉龍岩路龍岩村50之1號,23.7209501,120.3211525
參天府,池府千歲,雲林縣,雲林縣褒忠鄉新湖村復興路25之11號,23.7072519,120.285603
顯靈宮,,雲林縣,雲林縣臺西鄉三和富琦村18鄰28-10號,23.7225873,120.2132516
無極慈濟宮,無極濟公活佛,雲林縣,雲林縣元長鄉元西路長南村三九九之九號,23.6533459,120.2991119
朝奉宮,保生二大帝,雲林縣,雲林縣元長鄉新吉村三鄰新庄一六號,23.6204127,120.3608422
慈濟宮,明明上帝,雲林縣,雲林縣斗南鎮西歧里大同路一0二巷二一號,23.6803164,120.475353
報恩寺,釋迦牟尼佛,雲林縣,雲林縣西螺鎮新興路中興里一六0巷四號,23.799888,120.4519262
溫?宮,溫府千歲,雲林縣,雲林縣斗南鎮將軍里七五號,23.6488651,120.525031
復興宮,天上聖母,雲林縣,雲林縣北港鎮府番里六0號,23.5935155,120.3199406
安龍宮,池府千歲,雲林縣,雲林縣口湖鄉成龍村89號,23.5554042,120.1663553
三安宮,張府千歲,雲林縣,雲林縣四湖鄉海清路崙北村三五號,23.6533457,120.1551185
順天宮,耿府千歲,雲林縣,雲林縣北港鎮番溝里九鄰20號,23.6193721,120.278324
南安府,五府千歲,雲林縣,雲林縣元長鄉潭東村四鄰瓦?路43號,23.6411181,120.292102
仙天宮,玄天上帝,雲林縣,雲林縣林內鄉重興村進興路四六之一號,23.773828,120.583742
大羅天仙府,國姓爺,雲林縣,雲林縣林內鄉中興林茂村路一九之一號,23.748552,120.610779
天性宮,玄天上帝,雲林縣,雲林縣古坑鄉荷苞村荷苞33號,23.6474419,120.6056064
桂林蟾蜍嶺明德宮,土地公,雲林縣,雲林縣古坑鄉苦苓腳段1號之167,23.60669,120.60671
城隍廟,城隍尊神,雲林縣,雲林縣土庫鎮新興興新里一鄰九號,23.699449,120.37132
聖帝宮,盤古公,雲林縣,雲林縣土庫鎮新庄里一0六號,23.7385776,120.3579632
萬善堂,百姓公,雲林縣,雲林縣虎尾鎮惠來里公墓內,23.7250117,120.4842295
天乙福德宮,福德正神,雲林縣,雲林縣虎尾鎮三合里1鄰(安慶段187號)40-12號,23.693072,120.403377
興國宮,關聖帝君,雲林縣,雲林縣二崙鄉中山路崙西村一六0號,23.7701918,120.4130409
保安府元,張李莫府千歲,雲林縣,雲林縣元長鄉三房長鄉合和村四鄰四八號,23.66495,120.303816
保勝宮,保生大帝,雲林縣,雲林縣元長鄉明鹿鹿北村路二一之一號,23.646258,120.3790959
福安宮,三山國王,雲林縣,雲林縣土庫鎮埤腳里九鄰一一五號,23.671526,120.347566
三慈濟普道寺,濟公活佛,雲林縣,雲林縣二崙鄉田寮安定村一三0號,23.772795,120.387022
順天宮,李府千歲,雲林縣,雲林縣口湖鄉崇文路二段160號,23.572236,120.1758099
西天寺,彌勒佛祖,雲林縣,雲林縣四湖鄉箔東村二三鄰箔子寮一六七號,23.630597,120.1509637
參天府,三府千歲,雲林縣,雲林縣四湖鄉中洋北路羊調村100號,23.6432891,120.1984415
五間厝福德宮,福德正神,雲林縣,雲林縣斗南鎮明昌路明昌里三五八號,23.6739621,120.4630047
濟天宮,濟公活佛,雲林縣,雲林縣斗南鎮埤寮路田頭里21號,23.6942968,120.492707
福慧宮,福德正神,雲林縣,雲林縣斗南鎮新崙西路新崙里三一之一號,23.6780592,120.4319212
義雲宮,義民爺,雲林縣,雲林縣土庫鎮新興興新里四0號,23.7071369,120.4358017
文武聖廟感修堂,孔夫子、關聖帝君,雲林縣,雲林縣斗南鎮大成路明昌里43號,23.67517,120.4746146
國興宮,關聖帝君,雲林縣,雲林縣二崙鄉中華路崙東村一五0號,23.7685879,120.4198033
興濟宮,明明上帝,雲林縣,雲林縣土庫鎮溪埔溪邊里寮五0號,23.6824686,120.414927
救世堂,關聖帝君,雲林縣,雲林縣虎尾鎮新生路新興里21號,23.7094215,120.4410589
晉天宮,李府千歲,雲林縣,雲林縣虎尾鎮惠來里一五二號,23.69547,120.4358966
勸醒堂,三恩主觀世音菩薩天上聖母,雲林縣,雲林縣斗南鎮中天里永安街一八七號,23.6769467,120.4770732
龍虎堂,關聖帝君、釋迦牟尼佛,雲林縣,雲林縣斗南鎮舊社里長榮路二二號,23.6696905,120.4847058
圓明禪寺,釋迦牟尼佛,雲林縣,雲林縣林內鄉中正路林中村三二九巷八號,23.7565595,120.6138902
奉天宮,順天聖母陳靖姑,雲林縣,雲林縣林內鄉建國巷林南村二三號,23.7596152,120.6188632
慶安宮,,雲林縣,雲林縣土庫鎮新庄里八鄰二四八號,23.741307,120.376675
福安宮,,雲林縣,雲林縣虎尾鎮新生五路中山里13號,23.706619,120.436217
天台宮,天上聖母,雲林縣,雲林縣口湖鄉台興路86號,23.5593229,120.1403138
代安府,五府千歲,雲林縣,雲林縣口湖鄉代安街40之1號,23.5842905,120.1850687
保安宮,康府元帥,雲林縣,雲林縣口湖鄉青蚶村56號,23.5982244,120.161817
慈安堂,,雲林縣,雲林縣臺西鄉五榔村8鄰86號,23.6879009,120.224649
老賽公廟,老賽公佛,雲林縣,雲林縣麥寮鄉中興路麥津村158號,23.7546073,120.2519177
鎮北宮,五府千歲,雲林縣,雲林縣麥寮鄉中正路麥津村3鄰九0號,23.7483316,120.2553858
鎮東宮,北極玄天上帝,雲林縣,雲林縣麥寮鄉中山麥豐村6鄰路43號,23.7494908,120.2603816
贊天宮感化堂,關聖帝君,雲林縣,雲林縣斗南鎮四維路石龜里四六巷五二號,23.6399049,120.4838242
泉和府,五府千歲,雲林縣,雲林縣臺西鄉泉州村舊20之5號,23.6753712,120.2040929
鎮海宮,豐都大帝,雲林縣,雲林縣口湖鄉蚶寮路124號,23.599279,120.162517
鎮安府,,雲林縣,雲林縣臺西鄉中山路海口村12鄰299巷65號,23.7007298,120.1938037
悟性堂,南海觀音佛祖,雲林縣,雲林縣斗南鎮西伯里一四0號,23.6834967,120.4483005
新興宮,陳聖王,雲林縣,雲林縣斗南鎮光聖路新光里62號,23.6897334,120.4847242
奉天宮,天上聖母,雲林縣,雲林縣斗南鎮新厝埤麻里10之1號,23.6795658,120.4497507
開基南天門太子宮,哪吒三太子,雲林縣,雲林縣斗南鎮舊社里新生路三號,23.6696039,120.4820519
伽藍爺廟,伽藍爺,雲林縣,雲林縣西螺鎮遠東街光華里二巷一二號,23.8005119,120.4575813
慈和宮,觀音佛祖,雲林縣,雲林縣西螺鎮大和九隆里5鄰6-3,23.7483232,120.4316181
財團法人臺灣省雲林縣西螺福興宮,天上聖母,雲林縣,雲林縣西螺鎮福興里19鄰延平路180號,23.801559,120.4605216
崙背奉天宮,天上聖母,雲林縣,雲林縣崙背鄉中山路東明村二八0號,23.7623534,120.3472575
聚保宮,蕭太傅,雲林縣,雲林縣褒忠鄉中正路埔姜村206巷8號,23.6959908,120.3111512
開山大帝廟,開山大帝,雲林縣,雲林縣大埤鄉怡然路怡然村八四號,23.6330737,120.4017271
福安宮,池、朱、康、伍府千歲,雲林縣,雲林縣麥寮鄉瓦?村2鄰瓦?38號,23.7535188,120.2684521
許厝福興宮,,雲林縣,雲林縣麥寮鄉許厝三盛村三鄰五三之五號,23.7969911,120.2235872
震安宮,伏魔大帝,雲林縣,雲林縣西螺鎮九隆里二鄰二八之一號,23.74887,120.440548
社口百姓公廟,地藏王菩薩,雲林縣,雲林縣西螺鎮福田里社西段六二六號,23.7815712,120.4255846
口店福德爺廟,福德正神,雲林縣,雲林縣西螺鎮仁和街永安里2之3號,23.800783,120.464553
福天宮,天上聖母,雲林縣,雲林縣西螺鎮社口福田里七鄰八八號,23.7882641,120.439413
天后宮,天上聖母,雲林縣,雲林縣二崙鄉大義村大義四六號,23.7862437,120.3993751
福樹宮,福德正神,雲林縣,雲林縣大埤鄉尚義村蘆竹巷二六之一六八號,23.637872,120.449655
彌勒佛院,彌勒古佛,雲林縣,雲林縣大埤鄉尚義村一鄰七之二號,23.6382735,120.4501653
利眾公廟,利眾公,雲林縣,雲林縣麥寮鄉麥豐村2鄰興化寮23-50號,23.740206,120.264563
龍雲宮,中壇元帥,雲林縣,雲林縣斗六市江厝里?子十一號,23.671612,120.52175
鳳媽宮,天上聖母,雲林縣,雲林縣斗六市萬年東路長安里二一0號,23.7315027,120.5527531
普世宮,關聖帝君,雲林縣,雲林縣斗六市梅林路梅林里三鄰九六號,23.702966,120.599987
崙背有應公廟,百姓公,雲林縣,雲林縣崙背鄉民有路西榮村,23.7661711,120.3455305
玄天宮,玄天上帝,雲林縣,雲林縣古坑鄉尖山坑荷苞村88號,23.6575411,120.5920082
大悲精舍,釋迦牟尼佛,雲林縣,雲林縣古坑鄉華南村47號之2,23.6023002,120.5739873
南北宮,觀世音菩薩,雲林縣,雲林縣古坑鄉湳仔村崙仔,23.717746,120.507499
鎮天府,林府千歲,雲林縣,雲林縣東勢鄉新吉路新坤村79-1號,23.7165777,120.2521799
慈寶寺,地藏王菩薩,雲林縣,雲林縣西螺鎮安定里堤防路三號,23.8001783,120.4387618
玉玄宮,玄天上帝,雲林縣,雲林縣斗六市鎮南路社口里一五0號,23.704851,120.539781
斗六福德宮,福德正神,雲林縣,雲林縣斗六市成功路太平里二號,23.7082968,120.5419634
行義宮,關聖帝君,雲林縣,雲林縣斗六市保長里雲林路二段六巷七三號,23.706919,120.533986
三玄宮,玄天上帝,雲林縣,雲林縣斗六市南聖路林頭里五七號,23.703033,120.555348
証法寺,千手觀音,雲林縣,雲林縣斗六市榴南路榴中里一鄰一四巷四一號,23.7193709,120.5767572
玉當山,玄天上帝,雲林縣,雲林縣斗六市檨林路湖山里50號,23.6944336,120.6247349
聖德宮,關聖帝君,雲林縣,雲林縣斗六市南仁路榴中里一六鄰二0號,23.7212443,120.5843182
無極開基黃帝玉寶殿,軒轅黃帝,雲林縣,雲林縣斗六市江厝路江厝里二五號,23.6725857,120.5275933
福德宮,福德正神,雲林縣,雲林縣林內鄉烏塗村二二之三號,23.7731509,120.5987784
勝淵慈惠堂,無極瑤池金母娘娘,雲林縣,雲林縣林內鄉民光路九芎村六九號,23.7412543,120.5973126
永福宮,濟公活佛,雲林縣,雲林縣麥寮鄉興華村一八鄰永吉路一00號,23.7547694,120.2925488
保赤堂,關聖帝君,雲林縣,雲林縣大埤鄉豐岡村四一號,23.671785,120.4190712
三官大帝廟,三官大帝,雲林縣,雲林縣大埤鄉後庄北鎮村一七號,23.63717,120.391355
金闕太極殿,無極太上皇母,雲林縣,雲林縣東勢鄉民權路121號,23.6749347,120.2565061
勝煌宮,李府千歲,雲林縣,雲林縣元長鄉下寮村湖內一三之一號,23.6086247,120.3257328
代聖府,五府千歲,雲林縣,雲林縣元長鄉內寮村四鄰五四號,23.613629,120.347613
萬善寺,地藏王菩薩,雲林縣,雲林縣西螺鎮大新里二七七之五號,23.7954288,120.4825903
眾善寺,大眾爺,雲林縣,雲林縣西螺鎮興農西路正興里一0九號,23.7939124,120.4629958
龍目井福德宮,福德正神,雲林縣,雲林縣斗六市中堅西路鎮南里1號,23.7015903,120.5336752
福龍宮,玄天上帝,雲林縣,雲林縣斗六市虎溪路虎溪里一九鄰六七之一號,23.7214304,120.5231659
廣玄宮,玄天上帝,雲林縣,雲林縣斗六市林森路湖山里檨仔坑三四之八號,23.7001518,120.6149337
鎮安宮,吳府三王,雲林縣,雲林縣二崙鄉洲子庄西村一一鄰五一號,23.7710606,120.4129378
行興宮,玄天上帝,雲林縣,雲林縣虎尾鎮光復平和里1鄰路1號,23.7060298,120.4529104
天后宮,天上聖母,雲林縣,雲林縣虎尾鎮北平路德興里18號,23.7125216,120.4298075
靈隱寺,濟公禪師,雲林縣,雲林縣土庫鎮溪心石廟里路一0二號,23.6820621,120.3899062
順安宮,張李莫府千歲,雲林縣,雲林縣崙背鄉忠孝北街西榮村二九號,23.76307,120.351657
公業福德宮,福德正神,雲林縣,雲林縣斗六市龍潭北路龍潭里六鄰三六之一號,23.691649,120.526285
永安宮,太子元帥,雲林縣,雲林縣東勢鄉永安路四美村17鄰32-1號,23.715472,120.241185
鎮玄宮,玄天上帝,雲林縣,雲林縣東勢鄉安南路安南村2之2號,23.7017694,120.2525064
長山宮,三山國王,雲林縣,雲林縣西螺鎮七座里六0號,23.7500174,120.4446934
福德爺宮,福德正神,雲林縣,雲林縣斗六市建興路保庄里七鄰一一六號,23.7098276,120.5266398
靈慧寺,阿彌陀佛,雲林縣,雲林縣斗六市長林路長平里四五號,23.7029141,120.5046096
元帥殿,中壇元帥,雲林縣,雲林縣西螺鎮振興里120-2號,23.7873111,120.4726762
奉天宮,天上聖母北極玄天上帝,雲林縣,雲林縣西螺鎮振興里一三九號,23.7887466,120.4711471
仙姑堂,三仙姑,雲林縣,雲林縣崙背鄉枋南村一鄰七號,23.777565,120.354661
賜安宮,三山國王,雲林縣,雲林縣東勢鄉四安路東南村路25號,23.6743521,120.2543888
華藏庵,釋迦牟尼佛,雲林縣,雲林縣西螺鎮興農西路正興里一0八號,23.7939124,120.4629958
聖濟寺,觀音佛祖,雲林縣,雲林縣西螺鎮三源公館里九二號,23.7534044,120.4562029
永興宮,福德正神,雲林縣,雲林縣西螺鎮大橋路永安里八號,23.8031852,120.4637912
天后宮,天上聖母,雲林縣,雲林縣斗南鎮光天路石龜里五0號,23.639481,120.48347
北安宮,玄天上帝,雲林縣,雲林縣斗南鎮阿丹里14號,23.6526727,120.5075972
順天宮,李府千歲,雲林縣,雲林縣口湖鄉瑞興街26-3號,23.54456,120.189488
鎮天宮,玉皇上帝,雲林縣,雲林縣二崙鄉華北路大華村一五之一二號,23.8007458,120.4210659
安泰寺,清水祖師,雲林縣,雲林縣虎尾鎮中南延平里19號,23.6864749,120.413785
城隍廟,城隍,雲林縣,雲林縣虎尾鎮東屯里三一之一號,23.7018639,120.3916742
帥天宮,中壇太子元帥,雲林縣,雲林縣虎尾鎮興中里路133號,23.7213592,120.4369398
順安宮,天上聖母,雲林縣,雲林縣土庫鎮馬光路東平里六二號,23.705568,120.35759
三濟宮,保生大帝,雲林縣,雲林縣大埤鄉興安村五0號,23.627154,120.393797
無極天鳳宮,媽祖,雲林縣,雲林縣褒忠鄉太湖路埔姜村9之1號,23.7065025,120.3088421
馬鳴山鎮安宮,五年千歲,雲林縣,雲林縣褒忠鄉馬鳴村鎮安路31號,23.6996743,120.2782537
泰安殿,池府王爺,雲林縣,雲林縣大埤鄉頂埤三結村一0號,23.6665703,120.4487455
龍安宮,中壇太子元帥,雲林縣,雲林縣虎尾鎮北溪里29號,23.709607,120.400384
新翰宮,金府千歲,雲林縣,雲林縣虎尾鎮新吉里竹圍仔145號,23.7058566,120.4180088
正真堂,觀世音菩薩,雲林縣,雲林縣臺西鄉溪頂村尚德段1790號,23.6820668,120.190171
忠義祠,忠義公,雲林縣,雲林縣斗南鎮明昌里延平路七0二∣一號,23.6703644,120.4753896
天聖宮,張天師,雲林縣,雲林縣西螺鎮埤頭里五鄰一之一號,23.7741309,120.4750016
鎮南宮,玄天上帝,雲林縣,雲林縣西螺鎮修文路中和里二八巷二七號,23.8025336,120.4626556
受天宮,玄天上帝,雲林縣,雲林縣西螺鎮大園街大園里二鄰一三號,23.7974608,120.4676408
羅厝八卦宮,八卦祖師,雲林縣,雲林縣崙背鄉羅厝村七二之一號,23.757334,120.366708
泰安宮,溫府千歲,雲林縣,雲林縣崙背鄉豐榮村五鄰九三號,23.799532,120.306015
朱子宮,玄天上帝中壇元帥,雲林縣,雲林縣斗六市南揚街鎮南里一六二之九號,23.699858,120.533699
金熙宮,玄天上帝,雲林縣,雲林縣斗六市江厝路江厝里三鄰六二號,23.6726896,120.5275654
聚福宮,,雲林縣,雲林縣臺西鄉海豐路五港村285號,23.7132921,120.1968946
天興宮,溫府王爺,雲林縣,雲林縣斗六市府前街社口里四二號,23.705769,120.5415675
保清宮,清水祖師,雲林縣,雲林縣斗六市建興路保庄里七鄰八七之一號,23.70956,120.5258462
寶安府,福德正神,雲林縣,雲林縣斗六市貞寮路溪洲里一三六巷六號,23.739471,120.564803
昭安宮,玄天上帝,雲林縣,雲林縣斗六市劉厝路嘉東里七鄰五號,23.677195,120.555859
天龍宮,趙聖定遠帝君,雲林縣,雲林縣斗六市永興路久安里八二號,23.687426,120.517763
護安宮,百姓公,雲林縣,雲林縣斗六市十三南路十三里五鄰三五號,23.7449996,120.5681914
順儀宮,玄天上帝,雲林縣,雲林縣斗六市新昌街鎮南里一七鄰四0號,23.6964913,120.5394037
聖帝宮,關聖帝君,雲林縣,雲林縣麥寮鄉山寮興華村一五號之十,23.770285,120.292282
道濟禪院,濟公活佛,雲林縣,雲林縣麥寮鄉施厝村一六鄰二四0之三號,23.7949618,120.2797795
復興寺,三聖佛,雲林縣,雲林縣水林鄉山寮路15之1號,23.596009,120.252455
聖昌宮,王母娘娘,雲林縣,雲林縣水林鄉萬興1鄰2之11號,23.5839902,120.2329169
青風龍壇,九天玄女,雲林縣,雲林縣東勢鄉仁愛路龍潭村41號,23.6907151,120.2412276
福德祠,福德正神,雲林縣,雲林縣西螺鎮西螺段877－22號,23.7783445,120.4223831
鎮安宮,,雲林縣,雲林縣麥寮鄉中山三盛村路5鄰30號,23.75002,120.2607109
聚寶宮,蕭府太傅,雲林縣,雲林縣麥寮鄉光大寮麥豐村五鄰36號,23.7438699,120.2566129
財團法人台灣省雲林縣斗六市真一寺,觀世音菩薩,雲林縣,雲林縣斗六市永樂街鎮東里一鄰二號,23.7125116,120.5473112
李天宮,李府千歲,雲林縣,雲林縣斗六市保竹保庄里三八號,23.714366,120.515014
永福寺,觀世音菩薩,雲林縣,雲林縣斗六市城頂街中和里一五六號,23.7065599,120.5394135
開天宮,關聖帝君,雲林縣,雲林縣古坑鄉大埔朝陽村路66號,23.64151,120.59169
朱子宮,真武大帝,雲林縣,雲林縣古坑鄉朝陽路古坑村1號之260,23.6459292,120.5663902
南天宮,中壇元帥,雲林縣,雲林縣古坑鄉華南村10號之1,23.591502,120.5797128
金花堂,王母娘娘金府千歲關聖帝君,雲林縣,雲林縣東勢鄉嘉隆路嘉隆村7號,23.666336,120.258764
聖安宮,天上聖母三令聖母,雲林縣,雲林縣東勢鄉嘉芳南路嘉隆村86之1號,23.670396,120.2552079
