id,area,Address,lat,lng
541,斗南鎮,斗南鎮雲96線 中昌路,23.6738753,120.4648897
542,大埤鄉,大埤鄉台1線 尚義路,23.6310247,120.4644454
543,大埤鄉,大埤鄉157線 南昌西路,23.6645889,120.4669426
544,大埤鄉,大埤鄉157線 大德路排樓前,23.6334429,120.4256962
545,大埤鄉,大埤鄉浮潭 仁和路,23.6615571,120.4245328
546,大埤鄉,大埤鄉豐崗村十字路,23.6702591,120.4199187
547,大埤鄉,大埤鄉南和村尼姑庵外環道,23.643452,120.414806
548,大埤鄉,大埤鄉三結村頂埤東西向下,23.667759,120.44902
549,大埤鄉,大埤鄉怡然村舊庄國小前路,23.6332349,120.4016333
550,大埤鄉,大埤鄉聯美路 聯豐路,23.6499348,120.3989045
551,大埤鄉,大埤鄉173線 157線游東橋,23.6252599,120.406547
552,大埤鄉,大埤鄉大埤農會前路,23.645492,120.4322489
553,大埤鄉,大埤鄉南和村北門 中正路,23.6452988,120.4281964
554,大埤鄉,大埤鄉興安村興安122號前路,23.627154,120.393797
555,大埤鄉,大埤鄉松竹守望相助隊前,,
556,大埤鄉,大埤鄉豐崗守望相助隊前,,
557,大埤鄉,大埤鄉嘉興村外環道 尚義村路,23.637872,120.449655
558,大埤鄉,大埤鄉嘉興村西門將爺廟前 嘉興路橋前,23.6493367,120.4538497
559,大埤鄉,大埤鄉嘉興村北門將爺廟前路,23.6493367,120.4538497
560,大埤鄉,大埤鄉嘉興村北邊往豐田村路,23.655273,120.465286
561,大埤鄉,大埤鄉嘉興村台1線往嘉興村路（近路）,23.6470316,120.4591354
562,大埤鄉,大埤鄉台1線 嘉興東路,23.642981,120.47028
563,大埤鄉,大埤鄉嘉興村197號宅前,23.6527969,120.445921
564,大埤鄉,大埤鄉嘉興路 嘉興東路90巷,23.6453353,120.4617927
565,大埤鄉,大埤鄉豐興活動中心 變電所T字路,23.644265,120.464959
566,大埤鄉,大埤鄉嘉興村真武宮前,23.6429892,120.4637739
567,大埤鄉,大埤鄉台1線 雲78線路,23.6589248,120.4724708
568,大埤鄉,大埤鄉聯美村聯美大橋橋頭處,23.6565138,120.3970203
569,大埤鄉,大埤鄉延平路三段 大埤路,23.6616461,120.4742085
570,大埤鄉,大埤鄉台1線 尚義路（石龜溪橋北端）,23.6310247,120.4644454
571,大埤鄉,大埤鄉松竹村松西159號南端善諸橋（雲嘉交界）,23.6630023,120.4709084
572,大埤鄉,大埤鄉怡然村三民路 怡美路（怡美所前）,23.6371551,120.4041903
573,大埤鄉,大埤鄉三結村埤頭三和路,23.6793592,120.3929471
574,大埤鄉,大埤鄉松竹村松東高速公路跨越橋,,
575,大埤鄉,大埤鄉豐田村157線 成功廟前路,23.65841,120.4598844
576,大埤鄉,大埤鄉豐田村豐田13號前路,23.65841,120.4598844
577,大埤鄉,大埤鄉聯美村聯怡路 聯美路,23.6474873,120.3994396
578,大埤鄉,大埤鄉興安村興安1之26號前路,23.6249811,120.3955876
579,大埤鄉,大埤鄉西鎮村雲174線水牛潭旁路,,
580,大埤鄉,大埤鄉興安村興安68之2號前路,23.627154,120.393797
581,大埤鄉,大埤鄉西鎮村延潭大排水仙王前路,,
582,大埤鄉,大埤鄉大埤路 三和路,23.6613105,120.4724124
583,大埤鄉,大埤鄉西鎮村西鎮2之1號旁路,23.6210212,120.3810199
584,大埤鄉,大埤鄉北鎮村後庄三叉路,23.6372268,120.3910484
585,古坑鄉,古坑鄉棋盤村棋山部落路,23.6860804,120.6034716
586,古坑鄉,古坑鄉棋盤村棋山100號三叉路,23.6860804,120.6034716
587,古坑鄉,古坑鄉22鄰73號三叉路,23.5721842,120.5474415
588,古坑鄉,古坑鄉棋山斗六大圳8號橋路,,
589,古坑鄉,古坑鄉興東路,23.611412,120.537264
590,古坑鄉,古坑鄉興園南天宮路,23.6884871,120.6083028
591,古坑鄉,古坑鄉興園48號路,23.6883833,120.6096107
592,古坑鄉,古坑鄉新厝51號路,23.689397,120.617886
593,古坑鄉,古坑鄉新厝斗六大圳7號橋頭,,
594,古坑鄉,古坑鄉197線 201線路,23.6733028,120.5825299
595,古坑鄉,古坑鄉197線 200線路,23.6733028,120.5825299
596,古坑鄉,古坑鄉水碓地母廟三叉路,23.6786669,120.5741614
597,古坑鄉,古坑鄉荷包厝天聖宮前拱門,23.6485964,120.6154197
598,古坑鄉,古坑鄉149甲線三角圓環,,
599,古坑鄉,古坑鄉崁腳台3線雲祥橋北端,23.6160804,120.5431778
600,古坑鄉,古坑鄉台3線 綠色隧道口,23.6547746,120.5433655
601,古坑鄉,古坑鄉158甲線 舊台3線路,23.6703553,120.5379899
602,古坑鄉,古坑鄉雲199 雲210路（劍湖山）,23.6179471,120.5783324
603,古坑鄉,古坑鄉草嶺149線30K福德宮前,23.6816872,120.5652865
604,古坑鄉,古坑鄉草嶺石壁往豐山三叉路,23.5913889,120.685
605,古坑鄉,古坑鄉草嶺村制高點,23.583963,120.695804
606,古坑鄉,古坑鄉新?村雲312線、廣濟路、雲216線交叉路,23.6822211,120.5694449
607,古坑鄉,古坑鄉新?村雲215線、廣濟路交叉路,23.6822211,120.5694449
608,古坑鄉,古坑鄉新?村新光國小前近雲215線路,23.6868399,120.586394
609,古坑鄉,古坑鄉新?村71號宅前路,23.6466411,120.5969758
610,古坑鄉,古坑鄉文化路廣濟路(南端),23.6831131,120.5696961
611,古坑鄉,古坑鄉新?村重光路、廣濟路 新?橋路,23.6855841,120.570123
612,古坑鄉,古坑鄉新?村重光路、廣濟路 新?橋路,23.6855841,120.570123
613,古坑鄉,古坑鄉荷苞厝93號149甲 雲200線路,23.6677651,120.5605662
614,古坑鄉,古坑鄉新?村廣濟路、文化路12巷,23.6831131,120.5696961
615,古坑鄉,古坑鄉新?村、雲149甲線路,23.6733028,120.5825299
616,古坑鄉,古坑鄉文化路、廣濟路(北端),23.6831131,120.5696961
617,古坑鄉,古坑鄉梅?路、雲213線路,23.6677651,120.5605662
618,古坑鄉,古坑鄉麻園村平和1號路,23.6321193,120.5238965
619,古坑鄉,古坑鄉麻園村平和2號路,23.6330383,120.5231125
620,古坑鄉,古坑鄉麻園村中和8號路,23.640298,120.482311
621,古坑鄉,古坑鄉麻園村中洲29號路,23.6279409,120.5127511
622,古坑鄉,古坑鄉麻園村中洲53號路,23.6279409,120.5127511
623,古坑鄉,古坑鄉麻園村東耕18號路,23.6408499,120.535453
624,古坑鄉,古坑鄉麻園村32號路.,23.6376902,120.5426805
625,古坑鄉,古坑鄉樺樟湖國小,23.6041531,120.6318677
626,古坑鄉,古坑鄉新生路 西平路,23.647238,120.5590838
627,古坑鄉,古坑鄉149甲 文化路,23.6888564,120.5649599
628,古坑鄉,古坑鄉永興路 光興路,23.6241382,120.5498767
629,古坑鄉,古坑鄉華山區雲149線 210線路（新中路）,23.6703553,120.5379899
630,古坑鄉,古坑鄉中山路 中正路,23.6447543,120.5620933
631,古坑鄉,古坑鄉雲208線 149公路（華南路）,23.6701366,120.5373203
632,古坑鄉,古坑鄉麻園村東耕42號前（158乙線 雲194）,23.638676,120.532377
633,古坑鄉,古坑鄉永光台3線158乙線路,,
634,古坑鄉,古坑鄉東和村長安文化路139號路,23.711178,120.5500848
635,古坑鄉,古坑鄉古坑鄉草嶺村內湖往石壁路,23.60664,120.7093919
636,古坑鄉,古坑鄉桂林村桃源149甲線路,23.6545619,120.6588683
637,古坑鄉,古坑鄉台3線 興昌國小路,23.611412,120.537264
638,古坑鄉,古坑鄉高林村廣濟路地母宮前路,23.6822211,120.5694449
639,古坑鄉,古坑鄉雲194線 麻園16號前路,23.6115143,120.5377581
640,古坑鄉,古坑鄉東和村文化路13950號旁路,23.6844618,120.5682363
641,古坑鄉,古坑鄉台3線 158甲線路,23.6703553,120.5379899
642,古坑鄉,古坑鄉高林村廣濟路地母宮前路,23.6822211,120.5694449
643,古坑鄉,古坑鄉旗山斗六大圳8號橋路,,
644,古坑鄉,古坑鄉中山路 中華路,23.6424889,120.5616829
645,古坑鄉,古坑鄉中山路 西平路,23.6466989,120.5611034
646,古坑鄉,古坑鄉文淵路 朝陽路,23.6460618,120.5642015
647,古坑鄉,古坑鄉中山路 雲193線（往溪州）路,,
648,古坑鄉,古坑鄉中華路 文淵路,23.6426196,120.5635677
649,古坑鄉,古坑鄉文昌路 154乙線路,,
650,古坑鄉,古坑鄉國道三號古坑交流道東側匝道路,,
651,虎尾鎮,虎尾鎮光復路 文科路,23.7171104,120.4239487
652,虎尾鎮,虎尾鎮林森路 公安路,23.7089989,120.4331665
653,虎尾鎮,虎尾鎮博愛路 文科路,23.7192479,120.4362874
654,虎尾鎮,虎尾鎮145線廣雲宮前,23.6807805,120.405116
655,虎尾鎮,虎尾鎮下溪里雲76線福德宮前,23.7176643,120.4706692
656,虎尾鎮,虎尾鎮下溪里雲71線 大庄路,23.7127268,120.4592993
657,虎尾鎮,虎尾鎮林森路二段 文化路,23.7051245,120.4291238
658,虎尾鎮,虎尾鎮中正路 德興路,23.7076553,120.4323172
659,虎尾鎮,虎尾鎮中正路 中山路,23.708402,120.4340583
660,虎尾鎮,虎尾鎮雲林地方法院檢察署,23.7153031,120.4330678
661,虎尾鎮,虎尾鎮光復、新生、光明 弘道路,,
662,虎尾鎮,虎尾鎮雲78線虎尾 土庫交流道匣道路,23.6909327,120.3865852
663,虎尾鎮,虎尾鎮延平里下湳100號(雲林肉品市場),23.68228,120.41399
664,虎尾鎮,虎尾鎮穎川里1604號前,23.695227,120.419165
665,虎尾鎮,虎尾鎮穎川里頂湳1055號前,23.695227,120.419165
666,虎尾鎮,虎尾鎮雲145線 頂湳路交叉路,,
667,虎尾鎮,虎尾鎮145公路、虎興北路 永興北路三路,23.7429371,120.4207801
668,虎尾鎮,虎尾鎮台一線 74線路（台一線南北向）,23.707516,120.435886
669,虎尾鎮,虎尾鎮文化路 防汛道路（興南大橋）,,
670,虎尾鎮,虎尾鎮雲158線文科路 雲92線光復路,23.7171104,120.4239487
671,虎尾鎮,虎尾鎮興南里興南橋南端中華特區,23.6974773,120.4332368
672,虎尾鎮,虎尾鎮雲158線光復路 雲73之1線路（往青埔）,23.705353,120.454497
673,虎尾鎮,虎尾鎮興南里582號前路,23.693421,120.441392
674,虎尾鎮,虎尾鎮雲158線 雲97線十字路（西屯里 往海墘厝）,,
675,虎尾鎮,虎尾鎮長春、八德路 ,23.7006108,120.4286499
676,虎尾鎮,虎尾鎮雲158公路（文科路 空軍基地前路） ,23.7005881,120.3344649
677,虎尾鎮,虎尾鎮林森、光復路 ,23.7104962,120.4350697
678,虎尾鎮,虎尾鎮廉使里158線廉使國小旁T字路,23.7165675,120.4207594
679,虎尾鎮,虎尾鎮安溪里安溪79號前路,23.722176,120.4426766
680,虎尾鎮,虎尾鎮平和里雲731線 防汛道路（武聖宮旁）,,
681,虎尾鎮,虎尾鎮158公路 西屯路,,
682,虎尾鎮,虎尾鎮廉使里雲92線廉使1645號前T字路,23.7165675,120.4207594
683,虎尾鎮,虎尾鎮廉使里雲92線171號旁路,23.718161,120.4291386
684,虎尾鎮,虎尾鎮廉使里廉使923號前路,23.7203035,120.4197903
685,虎尾鎮,虎尾鎮惠來里惠來路76之20號旁（雲74線）,23.7306243,120.4960193
686,虎尾鎮,虎尾鎮惠來里台一線 宗岳寮路176之20號旁（雲74線）,,
687,虎尾鎮,虎尾鎮惠來里惠來路30之9號（雲74 雲77線）,23.73394,120.492336
688,虎尾鎮,虎尾鎮惠來里惠來路2001號前（台1線 雲76線）,23.7292381,120.4925149
689,虎尾鎮,虎尾鎮圓環（光復、信義、中正）,23.709831,120.4378219
690,虎尾鎮,虎尾鎮雲74公路往堀頭里路,23.7163517,120.4578406
691,虎尾鎮,虎尾鎮芳草里活動中心前道路 雲158線路,23.7010952,120.380198
692,虎尾鎮,虎尾鎮林森路 工專路,23.7022681,120.4251558
693,虎尾鎮,虎尾鎮青雲路（雲92）帥興宮前轉彎處,23.72514,120.434533
694,虎尾鎮,虎尾鎮安溪里安溪126號前路,23.7215201,120.4426127
695,虎尾鎮,虎尾鎮雲158線 雲95路（代天宮）,23.7349847,120.4272968
696,虎尾鎮,虎尾鎮德興里德興路 復興路,23.7090509,120.4316255
697,虎尾鎮,虎尾鎮德興里北平路 西平路,23.7116733,120.4290652
698,虎尾鎮,虎尾鎮德興里北平路159號前路,23.7095972,120.427447
699,虎尾鎮,虎尾鎮德興里復興路102號前路,23.708852,120.4293624
700,虎尾鎮,虎尾鎮公安里富邦大樓前路,23.7118944,120.4342815
701,虎尾鎮,虎尾鎮林森路一段 民族路,23.7125481,120.4368124
702,虎尾鎮,虎尾鎮中山路 民主路,23.7042012,120.4362278
703,虎尾鎮,虎尾鎮145公路 安溪1822號路,23.7049309,120.4597664
704,虎尾鎮,虎尾鎮雲145公路 雲74公路,23.6913215,120.4087199
705,虎尾鎮,虎尾鎮145乙線 雲71線路,23.7269876,120.4885458
706,虎尾鎮,虎尾鎮雲158線西屯里萊爾富商店前路,23.7036542,120.3866695
707,虎尾鎮,虎尾鎮清雲路 建成路,23.7291736,120.4327536
708,虎尾鎮,虎尾鎮145乙線 清雲路,23.7317717,120.4320678
709,虎尾鎮,虎尾鎮文科路 東明路,23.7121802,120.4442436
710,虎尾鎮,虎尾鎮光復路 大庄路,23.708303,120.44849
711,虎尾鎮,虎尾鎮145線 145乙線路,23.6909824,120.4119944
712,虎尾鎮,虎尾鎮復興路 立德路,23.7047263,120.4244563
713,虎尾鎮,虎尾鎮中溪里雲74公路 雲71公路,23.7045093,120.4596317
714,虎尾鎮,虎尾鎮民主路 文化路五叉路,23.7017174,120.4307972
715,虎尾鎮,虎尾鎮林森路一段 文科路,23.7173696,120.4410556
716,虎尾鎮,虎尾鎮永安街 西安街,23.7053675,120.4332741
717,虎尾鎮,虎尾鎮頂溪里雲74線 雲75線路,23.7040537,120.4302154
718,虎尾鎮,虎尾鎮東義路 三民路,23.7109989,120.440173
719,虎尾鎮,虎尾鎮福民路 正義路,23.7040537,120.4302154
720,虎尾鎮,虎尾鎮東明路 弘道路,23.7109989,120.440173
721,虎尾鎮,虎尾鎮民族路 中華路,23.7117548,120.4390514
722,虎尾鎮,虎尾鎮建成路 學府西路,23.7288749,120.4200208
723,虎尾鎮,虎尾鎮學府路 學府西路,23.735598,120.4198129
724,虎尾鎮,虎尾鎮站前東路 大隆路,23.7337883,120.4173449
725,虎尾鎮,虎尾鎮站前西路 大隆路,23.7351415,120.41346
726,虎尾鎮,虎尾鎮科園路 建成路,23.7315755,120.4091753
727,虎尾鎮,虎尾鎮科園路 學府一路,23.7397022,120.4122945
728,虎尾鎮,虎尾鎮復興路 忠孝路,23.7071418,120.427547
729,虎尾鎮,虎尾鎮崛頭里崛頭86之1號(崛頭里活動中心)前路,23.7176189,120.4487252
730,虎尾鎮,虎尾鎮光復路 水源一路,23.7117832,120.4327734
731,虎尾鎮,虎尾鎮林森路二段 林森路二段477巷,23.6980335,120.425698
732,虎尾鎮,虎尾鎮建國里建國一村290號前路,23.714891,120.423445
733,虎尾鎮,虎尾鎮145乙線 中山高東側往西園路,23.7399541,120.4710773
734,虎尾鎮,虎尾鎮虎興南路 永興路,23.7239156,120.4116252
735,虎尾鎮,虎尾鎮光復路 建國一村口,23.7097992,120.4412196
736,虎尾鎮,虎尾鎮雲158線 建國二村口,23.7119389,120.4036975
737,虎尾鎮,虎尾鎮N9無名橋旁建國二村口,,
738,虎尾鎮,虎尾鎮站前東路 學府路,23.7358302,120.4181347
739,虎尾鎮,虎尾鎮站前東路 學府一路,23.737625,120.4188047
740,虎尾鎮,虎尾鎮虎興南路 永興路(西側),23.7239156,120.4116252
741,虎尾鎮,虎尾鎮平和里平和45之18號旁路,23.7045739,120.4550243
742,土庫鎮,土庫鎮林森路 聯美路,23.6705557,120.3898663
743,土庫鎮,土庫鎮158甲 雲97路,23.6842227,120.3884661
744,土庫鎮,土庫鎮雲78線土庫、石廟交流道匣道路(DVS1),,
745,土庫鎮,土庫鎮雲78線土庫、石廟交流道匣道路(DVS2),,
746,土庫鎮,土庫鎮雲145線 綺湖鎮湖府牌樓 ,23.665418,120.357064
747,土庫鎮,土庫鎮雲160線 秀潭7之2號前十字路,23.6567751,120.3495773
748,土庫鎮,土庫鎮雲160線 秀潭10號旁十字路,23.6567751,120.3495773
749,土庫鎮,土庫鎮雲145線 雲101線丁字路 ,23.675794,120.3910126
750,土庫鎮,土庫鎮雲145線 秀潭保生宮牌樓前丁字路,23.6544568,120.3495205
751,土庫鎮,土庫鎮建國路 林森路,23.6792169,120.3953352
752,土庫鎮,土庫鎮馬光路 光榮路一段路（雲158線外環道）,23.7007681,120.3644618
753,土庫鎮,土庫鎮145線 160線路,23.675794,120.3910126
754,土庫鎮,土庫鎮雲158線光榮路 和平路,23.7010998,120.3569556
755,土庫鎮,土庫鎮建國路 光明路（土庫所）,23.6788774,120.3931547
756,土庫鎮,土庫鎮宮北里建仁街 建功街,23.6803164,120.3939828
757,土庫鎮,土庫鎮越港里林森路 大同路,23.6764434,120.3956823
758,土庫鎮,土庫鎮越港里林森路 成功路,23.6733749,120.3955375
759,土庫鎮,土庫鎮石廟里公園路 公園路99巷,23.6857155,120.3928147
760,土庫鎮,土庫鎮石廟里中興路 興國街,23.6858297,120.3910378
761,土庫鎮,土庫鎮圓環（光明、中山、中正、光復路）,23.672919,120.389139
762,土庫鎮,土庫鎮雲145線 新興路,23.6638958,120.3739366
763,土庫鎮,土庫鎮奮起里綺湖81號,23.665418,120.357064
764,土庫鎮,土庫鎮奮起里綺湖31號,23.665418,120.357064
765,土庫鎮,土庫鎮奮起里551號,23.665418,120.357064
766,土庫鎮,土庫鎮宮北里建功街65號前,23.6803608,120.394494
767,土庫鎮,土庫鎮雲158線 民族路,23.7038801,120.3684503
768,土庫鎮,土庫鎮雲158甲線 雲98線頂寮路,23.693101,120.345633
769,土庫鎮,土庫鎮後埔里雲99線 158甲路,23.6998253,120.3711472
770,土庫鎮,土庫鎮中興路 復興路,23.6821811,120.3902072
771,土庫鎮,土庫鎮光復路 文化路,23.6766859,120.3855906
772,土庫鎮,土庫鎮崙內里崙內97號旁路,23.6852827,120.3586176
773,土庫鎮,土庫鎮新庄里雲101線 雲88線路,23.677015,120.391086
774,土庫鎮,土庫鎮民權路 信義街,23.7074502,120.3498381
775,褒忠鄉,褒忠鄉台19線 王厝路,23.7356615,120.3449636
776,褒忠鄉,褒忠鄉中正路 泰安路,23.692059,120.2989907
777,褒忠鄉,褒忠鄉台19線 158線公路,23.7005881,120.3344649
778,褒忠鄉,褒忠鄉台19公路 158甲,23.7005881,120.3344649
779,褒忠鄉,褒忠鄉中正路 三民路 ,23.6950886,120.3130219
780,褒忠鄉,褒忠鄉雲158甲線 雲9線路（龍岩派出所旁）,23.691007,120.3037335
781,褒忠鄉,褒忠鄉中正 中勝、中民路（分駐所旁）,23.692145,120.3102148
782,褒忠鄉,褒忠鄉中民路 三民路,23.6931187,120.310421
783,褒忠鄉,褒忠鄉中勝路褒忠國小前,23.7004214,120.3101812
784,褒忠鄉,褒忠鄉158甲線 有才村路,23.722232,120.287292
785,褒忠鄉,褒忠鄉馬鳴村鎮安路鎮安宮前路,23.6996743,120.2782537
786,元長鄉,元長鄉新台19線 舊台19線路,23.6289634,120.3110418
787,元長鄉,元長鄉新台19線 舊台19線路,23.6289634,120.3110418
788,元長鄉,元長鄉山內村台19線T字路,23.672391,120.3139845
789,元長鄉,元長鄉西?社區台19線T字路,23.6289634,120.3110418
790,元長鄉,元長鄉元長工業區雲145線 興工1街路,23.613597,120.333303
791,元長鄉,元長鄉元長工業區雲145線 興工2街路,23.613597,120.333303
792,元長鄉,元長鄉雲78線元長、褒忠交流道匣道路(DVS1),,
793,元長鄉,元長鄉雲78線元長、褒忠交流道匣道路(DVS2),,
794,元長鄉,元長鄉台19線 龍岩路,23.6216154,120.3179564
795,元長鄉,元長鄉145公路東興路 東庄路,23.619768,120.334422
796,元長鄉,元長鄉台19線中山路 元東路,23.6520105,120.3131797
797,元長鄉,元長鄉防汛道路鹿北竹圍段路,23.647808,120.377815
798,元長鄉,元長鄉中山路 元南路,23.6471345,120.3131882
799,元長鄉,元長鄉內寮村仁德國小,23.617637,120.351505
800,元長鄉,元長鄉雲160公路 外環道路,23.651875,120.3072661
801,元長鄉,元長鄉145公路 客厝路,23.6284389,120.3346405
802,元長鄉,元長鄉瓦?北安路20號 北興路,23.644376,120.3644501
803,元長鄉,元長鄉145線 卓運村路,23.641383,120.348781
804,元長鄉,元長鄉145甲線 雲168線路,23.6866962,120.3239142
805,元長鄉,元長鄉145線 下寮村湖內路,23.6089351,120.3267272
806,元長鄉,元長鄉中山路 台19線外環道南端路,23.6439315,120.3125998
807,西螺鎮,西螺鎮舊西螺大橋南端,23.8051975,120.4597547
808,西螺鎮,西螺鎮台1線 埤頭路,23.845787,120.458677
809,西螺鎮,西螺鎮平和路 興農西路,23.7924321,120.4553925
810,西螺鎮,西螺鎮光復東路 興農西路,23.7923274,120.452488
811,西螺鎮,西螺鎮延平路 福來路,23.7998303,120.4501352
812,西螺鎮,西螺鎮西崙路 埔心路,23.7978965,120.4405626
813,西螺鎮,西螺鎮大新里新宅2號前,23.784371,120.502368
814,西螺鎮,西螺鎮延平路 福來路,23.7998303,120.4501352
815,西螺鎮,西螺鎮延平路 建興路,23.8010598,120.4592208
816,西螺鎮,西螺鎮公正一路 光復西路,23.7969369,120.4622368
817,西螺鎮,西螺鎮145線 慈愛醫院招牌路,23.781431,120.441177
818,西螺鎮,西螺鎮公?里156線 雲71叉路,23.7995011,120.455277
819,西螺鎮,西螺鎮新安里新興路 平和路,23.7893553,120.4526193
820,西螺鎮,西螺鎮福田里雲154甲 雲154（西螺外環道）交岔路,23.7885513,120.4402067
821,西螺鎮,西螺鎮東興里27號宅前路,23.770128,120.477269
822,西螺鎮,西螺鎮東興里5號宅前路,23.711976,120.441111
823,西螺鎮,西螺鎮東興里47號宅前路,23.7672265,120.4732056
824,西螺鎮,西螺鎮東興里362號宅前路,23.770128,120.477269
825,西螺鎮,西螺鎮台一線大同路 振興路,23.7993715,120.4657132
826,西螺鎮,西螺鎮七座里46號 601號路(長山宮前),23.7537988,120.4439796
827,西螺鎮,西螺鎮七座里雲40線、七座里55之1號宅前,23.8001331,120.459338
828,西螺鎮,西螺鎮七座里95號宅前路,23.7572487,120.4438112
829,西螺鎮,西螺鎮七座里85號宅前路,23.755994,120.4442089
830,西螺鎮,西螺鎮國道1號 台1線交流道匣道口(DVS1),,
831,西螺鎮,西螺鎮國道1號 台1線交流道匣道口(DVS2),,
832,西螺鎮,西螺鎮台1線 大同路,23.7902295,120.4705988
833,西螺鎮,西螺鎮吳厝雲156線 雲145線路,,
834,西螺鎮,西螺鎮市場南路 台一線路,23.7822123,120.457685
835,西螺鎮,西螺鎮平和南路、西興路、八德街交會處,23.794616,120.4543217
836,西螺鎮,西螺鎮建興路 中山路,23.8000339,120.4592134
837,西螺鎮,西螺鎮雲三十七線（延平路） 埔心路,23.7993393,120.4467184
838,西螺鎮,西螺鎮定安里定安29號前埔心社區公園 ,23.798199,120.4414369
839,西螺鎮,西螺鎮興農西路 埔心路,23.7939195,120.4619789
840,西螺鎮,西螺鎮華北路溝仔媽祖廟前,23.7972059,120.464692
841,西螺鎮,西螺鎮詔安里26之3號拱興宮前T字路,23.8019038,120.4435139
842,西螺鎮,西螺鎮安定里171之8號前T字路,23.7979835,120.4570888
843,西螺鎮,西螺鎮福田里活動中心前T字路,23.7977441,120.465647
844,西螺鎮,西螺鎮新豐里145線 市場南路 ,23.7818215,120.445972
845,西螺鎮,西螺鎮雲145線 市場北路 ,23.7831794,120.4479385
846,西螺鎮,西螺鎮雲145線51號前路 ,23.7995011,120.455277
847,西螺鎮,西螺鎮雲145線 新社路,23.7835744,120.4463162
848,西螺鎮,西螺鎮新安里141號前十字路,23.7853961,120.4573659
849,西螺鎮,西螺鎮新安里新興路444號叉路,23.7883807,120.4525741
850,西螺鎮,西螺鎮新安里新興路478號前叉路 ,23.7872937,120.4526255
851,西螺鎮,西螺鎮新安里市場北路 新興路 ,23.7847841,120.4528931
852,西螺鎮,西螺鎮新安里新社1153號前叉路 ,23.7862983,120.4501567
853,西螺鎮,西螺鎮延平路 福興路（福安宮）前,23.8012379,120.4605952
854,西螺鎮,西螺鎮興農西路 西興南路,23.792884,120.4576089
855,西螺鎮,西螺鎮文昌路 興農西路,23.7942688,120.4643296
856,西螺鎮,西螺鎮156線 雲34線(九隆里慈和宮前路),23.7464501,120.4341902
857,西螺鎮,西螺鎮九隆里(145線) 九隆路(吳厝國小前),23.751765,120.431727
858,西螺鎮,西螺鎮中山路 平和路,23.7997791,120.4584013
859,西螺鎮,西螺鎮新西螺大橋南端,23.8097235,120.4603315
860,西螺鎮,西螺鎮雲145線文和路 頂湳路,23.7699343,120.4484351
861,西螺鎮,西螺鎮大新里154線 柑桔路,23.78972,120.4864818
862,西螺鎮,西螺鎮修文路 中市路（福興宮後面）,23.8013469,120.4605772
863,西螺鎮,西螺鎮156公路鹿場震天宮前,23.7497846,120.4735264
864,西螺鎮,西螺鎮中山路 忠孝路,23.7984983,120.4489863
865,西螺鎮,西螺鎮廣興里雲43線 39線間廣興110之19號,23.7646765,120.4575543
866,西螺鎮,西螺鎮中山路 福興路（西螺所）,23.799353,120.4546871
867,西螺鎮,西螺鎮大同路 興農路（西螺所）,23.794826,120.468464
868,西螺鎮,西螺鎮廣興里雲71 雲44路（廣興國小）,23.7666551,120.458307
869,西螺鎮,西螺鎮漢光里光復西路 吉興街,23.796141,120.454173
870,西螺鎮,西螺鎮廣興里雲43 雲44路,23.7676391,120.4607109
871,西螺鎮,西螺鎮公館里三源聖濟寺前（雲71線 雲40線）,,
872,西螺鎮,西螺鎮光華里修文路 重陽街路,23.8017679,120.4579663
873,西螺鎮,西螺鎮九隆里震安宮前路(雲40線),23.7530235,120.4330875
874,西螺鎮,西螺鎮九隆里弓孝宮前路,23.7494601,120.437378
875,西螺鎮,西螺鎮福來路 平和南路,23.7888937,120.4481977
876,西螺鎮,西螺鎮新興路 興農西路,23.7923274,120.452488
877,西螺鎮,西螺鎮興農西路 公正路,23.7940261,120.4631847
878,西螺鎮,西螺鎮農會九龍辦事處路,23.7523431,120.4332474
879,西螺鎮,西螺鎮鹿場里鹿場橋北端入庄路,23.7497846,120.4735264
880,西螺鎮,西螺鎮下湳里往二崙 新厝路,23.7754877,120.4290365
881,西螺鎮,西螺鎮光復西路 大同路,23.7977309,120.466505
882,西螺鎮,西螺鎮市場南路、廣興路,23.7824984,120.4644071
883,西螺鎮,西螺鎮145線雲32線路,23.7186718,120.4321383
884,西螺鎮,西螺鎮光復西路 建興路,23.7966209,120.4593071
885,西螺鎮,西螺鎮頂湳里媽祖行宮前,23.7716535,120.4523018
886,西螺鎮,西螺鎮公館里公館橋（北端）,23.7495455,120.4559258
887,西螺鎮,西螺鎮市場北路 廣興路,23.7853003,120.4648522
888,西螺鎮,西螺鎮吳厝里156線 33線叉路,23.7267837,120.4884722
889,西螺鎮,西螺鎮福田里長辦公室路 市場北路,23.785009,120.4579606
890,西螺鎮,西螺鎮正興里光明西路 建興路,23.7949833,120.4593559
891,西螺鎮,西螺鎮新豐里福來、興農西路,23.7921358,120.4490619
892,西螺鎮,西螺鎮七座里1之2號左後方十字路,23.7568093,120.4514502
893,西螺鎮,西螺鎮社口里文興國小旁西側紅綠燈路,23.788025,120.444639
894,西螺鎮,西螺鎮吳厝里113之6號前（145 156線）路,23.7454937,120.4237168
895,西螺鎮,西螺鎮吳厝里 二崙鄉田尾107之1號前十字路,23.7454937,120.4237168
896,西螺鎮,西螺鎮吳厝里中正橋北端防迅道路旁路,23.7436955,120.4223349
